survey_id,survey_date,survey_persons,survey_start,survey_end,parliament_id,parliament_name,institute_id,institute_name,tasker_id,tasker_name,result_ssw,result_tierschutzpartei,result_fdp,result_die-partei,result_familie,result_bvb-fw,result_cdu-csu,result_biw,result_cdu,result_gruene,result_werteunion,result_bfth,result_linke,result_bayernpartei,result_piraten,result_sonstige,result_freie-waehler,result_bsw,result_volt,result_plus-brandenburg,result_npd,result_spd,result_bunt-saar,result_oedp,result_afd,result_csu
1174,2019-02-09,1900,2019-01-31,2019-02-06,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,9.0,,,,30.0,,,17.0,,,9.0,,,5.0,,,,,,17.0,,,13.0,
1173,2019-02-09,2500,2019-02-04,2019-02-08,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,10.0,,,,31.0,,,19.0,,,8.0,,,5.0,,,,,,15.0,,,12.0,
1172,2019-02-08,1002,2019-01-28,2019-02-04,schleswig-holstein,Landtag von Schleswig-Holstein,insa,INSA,bild,BILD,3.0,,9.0,,,,,,30.0,22.0,,,5.0,,,3.0,1.0,,,,,20.0,,,7.0,
1171,2019-02-08,1350,2019-02-05,2019-02-07,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,8.0,,,,30.0,,,20.0,,,9.0,,,5.0,,,,,,16.0,,,12.0,
1170,2019-02-07,1006,2019-01-28,2019-02-04,brandenburg,Brandenburgischer Landtag,insa,INSA,bild,BILD,,,5.0,,,4.0,,,21.0,10.0,,,17.0,,,3.0,,,,,,21.0,,,19.0,
1169,2019-02-07,1000,2019-01-24,2019-01-30,bremen,Bremische Bürgerschaft,infratest-dimap,Infratest dimap,weser-kurier,Weser-Kurier,,,6.0,,,,,,25.0,18.0,,,13.0,,,6.0,,,,,,24.0,,,8.0,
1168,2019-02-07,11863,2019-01-31,2019-02-07,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,9.3,,,,31.2,,,17.0,,,9.3,,,4.3,,,,,,16.0,,,12.9,
1167,2019-02-05,1002,2019-01-22,2019-01-31,berlin,Berliner Abgeordnetenhaus,forsa,Forsa,berliner-zeitung,Berliner Zeitung,,,8.0,,,,,,19.0,21.0,,,20.0,,,5.0,,,,,,16.0,,,11.0,
1166,2019-02-04,2034,2019-02-01,2019-02-04,bundestag,Bundestag,insa,INSA,bild,BILD,,,8.5,,,,30.0,,,18.5,,,10.5,,,4.0,,,,,,14.5,,,14.0,
1165,2019-02-04,1007,2019-01-29,2019-02-01,baden-wuerttemberg,Landtag von Baden-Württemberg,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,,,23.0,33.0,,,6.0,,,7.0,,,,,,9.0,,,13.0,
1164,2019-02-02,2501,2019-01-28,2019-02-01,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,32.0,,,19.0,,,8.0,,,5.0,,,,,,15.0,,,12.0,
1163,2019-02-02,1434,2019-01-24,2019-01-30,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,10.0,,,,29.0,,,18.0,,,8.0,,,4.0,,,,,,16.0,,,15.0,
1162,2019-02-01,2056,2019-01-25,2019-01-28,europaeisches-parlament,Europäisches Parlament,insa,INSA,bild,BILD,,1.0,8.0,2.0,,,30.0,,,17.0,,,8.0,,1.0,3.0,3.0,,,,,15.0,,,12.0,
1161,2019-01-31,1578,2019-01-25,2019-01-29,bundestag,Bundestag,yougov,YouGov,redaktionsnetzwerk-deutschland-rnd,RedaktionsNetzwerk Deutschland (RND),,,8.0,,,,32.0,,,18.0,,,9.0,,,4.0,,,,,,15.0,,,14.0,
1160,2019-01-28,2056,2019-01-25,2019-01-28,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.0,,,,30.0,,,18.0,,,10.0,,,4.0,,,,,,15.0,,,14.0,
1159,2019-01-28,1003,2019-01-22,2019-01-25,bayern,Bayerischer Landtag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,5.0,,,,,,,23.0,,,3.0,,,5.0,12.0,,,,,6.0,,,8.0,38.0
1158,2019-01-26,2017,2019-01-17,2019-01-23,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,9.0,,,,29.0,,,19.0,,,9.0,,,4.0,,,,,,16.0,,,14.0,
1157,2019-01-26,2501,2019-01-21,2019-01-25,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,32.0,,,20.0,,,9.0,,,5.0,,,,,,14.0,,,11.0,
1156,2019-01-25,1285,2019-01-22,2019-01-24,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,8.0,,,,31.0,,,20.0,,,9.0,,,5.0,,,,,,14.0,,,13.0,
1155,2019-01-25,1051,2019-01-22,2019-01-23,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-morgenmagazin,ARD-Morgenmagazin,,,9.0,,,,28.0,,,20.0,,,8.0,,,5.0,,,,,,15.0,,,15.0,
1154,2019-01-24,1003,2019-01-16,2019-01-23,bundestag,Bundestag,gms,GMS,gms,GMS,,,10.0,,,,31.0,,,19.0,,,9.0,,,4.0,,,,,,14.0,,,13.0,
1153,2019-01-23,1249,2019-01-05,2019-01-17,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,8.5,,,,31.5,,,18.0,,,8.5,,,4.0,,,,,,16.5,,,13.0,
1152,2019-01-22,2044,2019-01-18,2019-01-21,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.5,,,,31.0,,,19.5,,,9.5,,,4.0,,,,,,13.5,,,13.0,
1150,2019-01-19,1448,2019-01-10,2019-01-16,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,8.0,,,,30.0,,,18.0,,,9.0,,,6.0,,,,,,15.0,,,14.0,
1149,2019-01-19,2503,2019-01-14,2019-01-18,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,32.0,,,19.0,,,8.0,,,5.0,,,,,,15.0,,,12.0,
1148,2019-01-17,1007,2019-01-04,2019-01-11,mecklenburg-vorpommern,Landtag von Mecklenburg-Vorpommern,forsa,Forsa,ostsee-zeitung,Ostsee-Zeitung,,,4.0,,,,,,22.0,10.0,,,16.0,,,8.0,,,,,,22.0,,,18.0,
1151,2019-01-14,1505,2019-01-09,2019-01-11,europaeisches-parlament,Europäisches Parlament,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,8.0,,,,35.0,,,20.0,,,6.0,,,6.0,,,,,,15.0,,,10.0,
1147,2019-01-14,2028,2019-01-11,2019-01-14,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.5,,,,29.0,,,18.0,,,10.5,,,4.0,,,,,,14.5,,,14.5,
1146,2019-01-12,1964,2019-01-03,2019-01-09,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,8.0,,,,31.0,,,18.0,,,9.0,,,5.0,,,,,,15.0,,,14.0,
1145,2019-01-12,2504,2019-01-07,2019-01-11,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,32.0,,,19.0,,,8.0,,,5.0,,,,,,15.0,,,12.0,
1142,2019-01-11,1267,2019-01-08,2019-01-10,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,8.0,,,,29.0,,,21.0,,,9.0,,,5.0,,,,,,14.0,,,14.0,
1141,2019-01-10,1505,2019-01-07,2019-01-09,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,9.0,,,,29.0,,,20.0,,,9.0,,,4.0,,,,,,15.0,,,14.0,
1144,2019-01-10,1006,2018-11-19,2018-12-06,brandenburg,Brandenburgischer Landtag,policy-matters,Policy Matters,spd-brandenburg,SPD Brandenburg,,,3.0,,,,,,21.0,10.0,,,18.0,,,4.0,,,,,,23.0,,,21.0,
1140,2019-01-09,1003,2019-01-03,2019-01-07,bayern,Bayerischer Landtag,infratest-dimap,Infratest dimap,bayerischer-rundfunk,Bayerischer Rundfunk,,,6.0,,,,,,,21.0,,,3.0,,,5.0,13.0,,,,,9.0,,,8.0,35.0
1139,2019-01-08,11881,2019-01-01,2019-01-08,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,8.8,,,,28.6,,,18.1,,,8.6,,,4.4,,,,,,15.5,,,16.0,
1138,2019-01-08,2056,2019-01-05,2019-01-07,bundestag,Bundestag,insa,INSA,bild,BILD,,,10.0,,,,30.0,,,17.0,,,10.0,,,3.0,,,,,,15.0,,,15.0,
1137,2019-01-07,1004,2018-12-27,2019-01-03,hamburg,Hamburgische Bürgerschaft,forsa,Forsa,hamburger-abendblatt,Hamburger Abendblatt,,,9.0,,,,,,14.0,24.0,,,11.0,,,5.0,,,,,,30.0,,,7.0,
1136,2019-01-05,1503,2019-01-02,2019-01-04,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,8.0,,,,32.0,,,19.0,,,9.0,,,5.0,,,,,,15.0,,,12.0,
1135,2019-01-04,1026,2019-01-02,2019-01-03,bundestag,Bundestag,insa,INSA,bild,BILD,,,10.0,,,,29.0,,,18.0,,,10.0,,,4.0,,,,,,15.0,,,14.0,
1134,2019-01-03,1003,2018-12-27,2019-01-02,bayern,Bayerischer Landtag,gms,GMS,sat-1-bayern,SAT.1 Bayern,,,5.0,,,,,,,18.0,,,4.0,,,5.0,11.0,,,,,9.0,,,10.0,38.0
1133,2019-01-01,1009,2018-12-11,2018-12-19,berlin,Berliner Abgeordnetenhaus,forsa,Forsa,berliner-zeitung,Berliner Zeitung,,,7.0,,,,,,17.0,23.0,,,18.0,,,7.0,,,,,,15.0,,,13.0,
1132,2019-01-01,1005,2018-12-17,2018-12-20,brandenburg,Brandenburgischer Landtag,forsa,Forsa,maerkische-allgemeine,Märkische Allgemeine,,,5.0,,,,,,19.0,12.0,,,17.0,,,7.0,,,,,,20.0,,,20.0,
1143,2018-12-28,1665,2018-12-21,2018-12-27,bundestag,Bundestag,yougov,YouGov,redaktionsnetzwerk-deutschland-rnd,RedaktionsNetzwerk Deutschland (RND),,,8.0,,,,30.0,,,18.0,,,10.0,,,4.0,,,,,,16.0,,,14.0,
1131,2018-12-22,1889,2018-12-13,2018-12-19,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,9.0,,,,29.0,,,19.0,,,9.0,,,5.0,,,,,,15.0,,,14.0,
1130,2018-12-22,2504,2018-12-17,2018-12-21,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,8.0,,,,31.0,,,20.0,,,8.0,,,6.0,,,,,,14.0,,,13.0,
1129,2018-12-22,1019,2018-12-20,2018-12-21,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.0,,,,29.0,,,19.0,,,9.0,,,5.0,,,,,,14.0,,,15.0,
1128,2018-12-20,1000,2018-12-10,2018-12-17,sachsen,Sächsischer Landtag,insa,INSA,bild,BILD,,,6.0,,,,,,29.0,9.0,,,18.0,,,3.0,,,,,,10.0,,,25.0,
1127,2018-12-20,1295,2018-12-01,2018-12-12,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,8.5,,,,29.0,,,19.0,,,9.0,,,4.0,,,,,,16.5,,,14.0,
1126,2018-12-18,1007,2018-12-10,2018-12-17,berlin,Berliner Abgeordnetenhaus,insa,INSA,bild,BILD,,,8.0,,,,,,18.0,21.0,,,16.0,,,7.0,,,,,,16.0,,,14.0,
1125,2018-12-18,2077,2018-12-13,2018-12-17,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.5,,,,29.0,,,18.0,,,9.5,,,4.0,,,,,,15.0,,,15.0,
1124,2018-12-15,1997,2018-12-06,2018-12-12,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,8.0,,,,30.0,,,20.0,,,8.0,,,5.0,,,,,,15.0,,,14.0,
1123,2018-12-15,2507,2018-12-10,2018-12-14,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,8.0,,,,32.0,,,19.0,,,8.0,,,6.0,,,,,,15.0,,,12.0,
1121,2018-12-14,1268,2018-12-11,2018-12-13,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,7.0,,,,30.0,,,19.0,,,9.0,,,5.0,,,,,,15.0,,,15.0,
1120,2018-12-14,1048,2018-12-11,2018-12-12,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-morgenmagazin,ARD-Morgenmagazin,,,8.0,,,,31.0,,,20.0,,,8.0,,,5.0,,,,,,15.0,,,13.0,
1119,2018-12-13,1005,2018-12-06,2018-12-12,bundestag,Bundestag,gms,GMS,gms,GMS,,,9.0,,,,30.0,,,19.0,,,9.0,,,4.0,,,,,,14.0,,,15.0,
1118,2018-12-13,1001,2018-12-10,2018-12-11,rheinland-pfalz,Landtag von Rheinland-Pfalz,infratest-dimap,Infratest dimap,swr-zur-sache-rheinland-pfalz,SWR Zur Sache Rheinland-Pfalz,,,7.0,,,,,,31.0,16.0,,,4.0,,,5.0,,,,,,24.0,,,13.0,
1117,2018-12-12,2047,2018-12-08,2018-12-10,europaeisches-parlament,Europäisches Parlament,insa,INSA,bild,BILD,,,9.0,,,,30.0,,,17.5,,,9.5,,,3.0,,,,,,16.5,,,14.5,
1116,2018-12-10,2047,2018-12-08,2018-12-10,bundestag,Bundestag,insa,INSA,bild,BILD,,,10.0,,,,29.0,,,17.0,,,10.0,,,4.0,,,,,,15.0,,,15.0,
1115,2018-12-10,1506,2018-12-07,2018-12-09,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,8.0,,,,32.0,,,19.0,,,8.0,,,6.0,,,,,,14.0,,,13.0,
1122,2018-12-10,4000,2018-10-30,2018-12-07,berlin,Berliner Abgeordnetenhaus,civey,Civey,der-tagesspiegel,Der Tagesspiegel,,,6.3,,,,,,17.2,24.7,,,18.7,,,7.4,,,,,,14.6,,,11.1,
1114,2018-12-08,2469,2018-11-29,2018-12-05,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,9.0,,,,29.0,,,19.0,,,9.0,,,5.0,,,,,,15.0,,,14.0,
1113,2018-12-07,2006,2018-12-03,2018-12-06,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,8.0,,,,29.0,,,22.0,,,8.0,,,6.0,,,,,,14.0,,,13.0,
1112,2018-12-06,1502,2018-12-03,2018-12-05,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,8.0,,,,30.0,,,20.0,,,8.0,,,6.0,,,,,,14.0,,,14.0,
1111,2018-12-06,1003,2018-11-19,2018-11-29,berlin,Berliner Abgeordnetenhaus,forsa,Forsa,berliner-zeitung,Berliner Zeitung,,,7.0,,,,,,18.0,23.0,,,18.0,,,6.0,,,,,,15.0,,,13.0,
1110,2018-12-03,2069,2018-11-30,2018-12-03,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.5,,,,27.5,,,18.0,,,11.0,,,4.5,,,,,,13.5,,,16.0,
1109,2018-12-03,10041,2018-11-24,2018-12-03,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,9.5,,,,26.5,,,19.9,,,9.4,,,3.8,,,,,,15.0,,,15.9,
1108,2018-12-01,1531,2018-11-22,2018-11-28,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,9.0,,,,28.0,,,19.0,,,9.0,,,5.0,,,,,,15.0,,,15.0,
1107,2018-12-01,2505,2018-11-26,2018-11-30,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,27.0,,,22.0,,,8.0,,,6.0,,,,,,14.0,,,14.0,
1106,2018-11-30,1242,2018-11-02,2018-11-15,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,9.5,,,,28.0,,,19.0,,,9.0,,,4.0,,,,,,17.0,,,13.5,
1105,2018-11-29,1052,2018-11-27,2018-11-28,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-morgenmagazin,ARD-Morgenmagazin,,,9.0,,,,28.0,,,21.0,,,8.0,,,5.0,,,,,,14.0,,,15.0,
1104,2018-11-28,1580,2018-11-23,2018-11-27,bundestag,Bundestag,yougov,YouGov,redaktionsnetzwerk-deutschland-rnd,RedaktionsNetzwerk Deutschland (RND),,,9.0,,,,27.0,,,21.0,,,10.0,,,4.0,,,,,,15.0,,,14.0,
1103,2018-11-27,2062,2018-11-23,2018-11-26,bundestag,Bundestag,insa,INSA,bild,BILD,,,8.5,,,,27.5,,,19.0,,,10.0,,,5.0,,,,,,14.0,,,16.0,
1102,2018-11-25,1004,2018-11-19,2018-11-21,nordrhein-westfalen-nrw,Landtag von Nordrhein-Westfalen,mentefactum,Mentefactum,rheinische-post-bonner-general-anzeiger-zeitungsverlag-aachen,Rheinische Post / Bonner General-Anzeiger / Zeitungsverlag Aachen,,,11.0,,,,,,28.0,19.0,,,8.0,,,4.0,,,,,,19.0,,,11.0,
1101,2018-11-24,2361,2018-11-15,2018-11-21,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,9.0,,,,26.0,,,21.0,,,9.0,,,5.0,,,,,,15.0,,,15.0,
1100,2018-11-24,2507,2018-11-19,2018-11-23,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,27.0,,,23.0,,,8.0,,,5.0,,,,,,14.0,,,14.0,
1099,2018-11-23,1002,2018-11-02,2018-11-14,sachsen,Sächsischer Landtag,im-field,IM Field,saechsische-zeitung,Sächsische Zeitung,,,6.0,,,,,,29.0,8.0,,,17.0,,,5.0,,,,,,11.0,,,24.0,
1098,2018-11-23,1336,2018-11-20,2018-11-22,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,8.0,,,,27.0,,,22.0,,,9.0,,,4.0,,,,,,14.0,,,16.0,
1097,2018-11-22,1006,2018-11-15,2018-11-20,niedersachsen,Niedersächsischer Landtag,infratest-dimap,Infratest dimap,ndr,NDR,,,6.0,,,,,,28.0,24.0,,,4.0,,,3.0,,,,,,26.0,,,9.0,
1096,2018-11-21,1002,2018-11-14,2018-11-17,berlin,Berliner Abgeordnetenhaus,infratest-dimap,Infratest dimap,rbb-berliner-morgenpost,RBB / Berliner Morgenpost,,,6.0,,,,,,18.0,24.0,,,18.0,,,6.0,,,,,,15.0,,,13.0,
1095,2018-11-21,1053,2018-11-07,2018-11-13,niedersachsen,Niedersächsischer Landtag,insa,INSA,bild,BILD,,,10.0,,,,,,27.0,17.0,,,5.0,,,3.0,,,,,,26.0,,,12.0,
1094,2018-11-20,2047,2018-11-16,2018-11-19,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.5,,,,25.5,,,20.0,,,10.0,,,5.0,,,,,,14.5,,,15.5,
1093,2018-11-17,1987,2018-11-08,2018-11-14,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,8.0,,,,26.0,,,21.0,,,9.0,,,6.0,,,,,,15.0,,,15.0,
1092,2018-11-17,2503,2018-11-12,2018-11-16,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,28.0,,,23.0,,,9.0,,,5.0,,,,,,14.0,,,12.0,
1091,2018-11-15,1506,2018-11-12,2018-11-14,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,8.0,,,,26.0,,,23.0,,,9.0,,,6.0,,,,,,14.0,,,14.0,
1090,2018-11-12,2070,2018-11-09,2018-11-12,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.0,,,,25.5,,,20.0,,,10.0,,,5.0,,,,,,14.0,,,16.5,
1089,2018-11-11,2504,2018-11-05,2018-11-09,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,27.0,,,23.0,,,9.0,,,5.0,,,,,,14.0,,,13.0,
1088,2018-11-10,1518,2018-11-05,2018-11-07,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,8.0,,,,25.0,,,22.0,,,9.0,,,6.0,,,,,,15.0,,,15.0,
1087,2018-11-09,1000,2018-10-22,2018-11-07,thueringen,Thüringischer Landtag,insa,INSA,funke-medien-thueringen,FUNKE Medien Thüringen,,,6.0,,,,,,23.0,12.0,,,22.0,,,3.0,,,,,,12.0,,,22.0,
1086,2018-11-09,1200,2018-11-06,2018-11-08,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,9.0,,,,27.0,,,22.0,,,9.0,,,5.0,,,,,,14.0,,,14.0,
1085,2018-11-07,1019,2018-10-23,2018-11-02,berlin,Berliner Abgeordnetenhaus,insa,INSA,bild,BILD,,,7.0,,,,,,16.0,22.0,,,17.0,,,7.0,,,,,,16.0,,,15.0,
1084,2018-11-07,1542,2018-10-28,2018-11-04,bundestag,Bundestag,yougov,YouGov,redaktionsnetzwerk-deutschland-rnd,RedaktionsNetzwerk Deutschland (RND),,,10.0,,,,25.0,,,21.0,,,10.0,,,4.0,,,,,,14.0,,,16.0,
1083,2018-11-05,10005,2018-10-29,2018-11-05,bundestag,Bundestag,civey,Civey,spiegel-online,Spiegel Online,,,9.6,,,,28.6,,,19.4,,,9.3,,,4.7,,,,,,15.4,,,13.0,
1082,2018-11-05,3183,2018-11-02,2018-11-05,bundestag,Bundestag,insa,INSA,bild,BILD,,,10.0,,,,24.5,,,19.0,,,11.0,,,5.5,,,,,,13.5,,,16.5,
1081,2018-11-03,1815,2018-10-25,2018-10-31,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,9.0,,,,25.0,,,21.0,,,10.0,,,6.0,,,,,,14.0,,,15.0,
1080,2018-11-03,2502,2018-10-29,2018-11-02,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,27.0,,,24.0,,,9.0,,,5.0,,,,,,13.0,,,13.0,
1079,2018-10-30,2052,2018-10-26,2018-10-29,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.5,,,,25.0,,,20.0,,,11.0,,,4.0,,,,,,14.0,,,16.5,
1077,2018-10-27,1905,2018-10-18,2018-10-24,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,10.0,,,,24.0,,,20.0,,,10.0,,,5.0,,,,,,15.0,,,16.0,
1076,2018-10-27,2509,2018-10-22,2018-10-26,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,26.0,,,21.0,,,10.0,,,6.0,,,,,,14.0,,,14.0,
1075,2018-10-25,1205,2018-10-24,2018-10-25,hessen,Hessischer Landtag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,8.0,,,,,,28.0,20.0,,,8.0,,,4.0,,,,,,20.0,,,12.0,
1074,2018-10-25,4467,2018-10-18,2018-10-24,hessen,Hessischer Landtag,civey,Civey,spiegel-online-hessische-niedersaechsische-allgemeine,Spiegel Online / Hessische Niedersächsische Allgemeine,,,7.5,,,,,,27.0,18.5,,,8.0,,,4.0,,,,,,22.0,,,13.0,
1078,2018-10-25,1260,2018-10-19,2018-10-22,europaeisches-parlament,Europäisches Parlament,insa,INSA,reneweu,renewEU,,,8.0,,,,27.0,,,20.0,,,10.0,,,3.0,,,,,,16.0,,,16.0,
1073,2018-10-23,1004,2018-10-18,2018-10-22,hessen,Hessischer Landtag,insa,INSA,bild,BILD,,,7.0,,,,,,26.0,21.0,,,8.0,,,2.0,2.0,,,,,21.0,,,13.0,
1072,2018-10-23,2061,2018-10-19,2018-10-22,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.0,,,,26.0,,,19.0,,,10.5,,,3.5,,,,,,15.0,,,17.0,
1071,2018-10-20,1609,2018-10-11,2018-10-17,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,10.0,,,,25.0,,,19.0,,,10.0,,,6.0,,,,,,15.0,,,15.0,
1070,2018-10-20,2502,2018-10-15,2018-10-19,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,27.0,,,21.0,,,9.0,,,5.0,,,,,,14.0,,,15.0,
1069,2018-10-19,1117,2018-10-16,2018-10-18,bundestag,Bundestag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,8.0,,,,27.0,,,20.0,,,10.0,,,5.0,,,,,,14.0,,,16.0,
1068,2018-10-19,1040,2018-10-16,2018-10-17,bundestag,Bundestag,infratest-dimap,Infratest dimap,ard-morgenmagazin,ARD-Morgenmagazin,,,11.0,,,,25.0,,,19.0,,,9.0,,,6.0,,,,,,14.0,,,16.0,
1067,2018-10-18,1259,2018-09-28,2018-10-11,bundestag,Bundestag,allensbach,Allensbach,frankfurter-allgemeine-zeitung,Frankfurter Allgemeine Zeitung,,,8.5,,,,29.0,,,15.0,,,9.0,,,4.5,,,,,,19.0,,,15.0,
1066,2018-10-18,1002,2018-10-16,2018-10-17,hessen,Hessischer Landtag,infratest-dimap,Infratest dimap,ard-tagesthemen,ARD-Tagesthemen,,,9.0,,,,,,26.0,20.0,,,8.0,,,4.0,,,,,,21.0,,,12.0,
1065,2018-10-18,1035,2018-10-15,2018-10-17,hessen,Hessischer Landtag,forschungsgruppe-wahlen,Forschungsgruppe Wahlen,zdf-politbarometer,ZDF-Politbarometer,,,8.0,,,,,,26.0,22.0,,,8.0,,,4.0,,,,,,20.0,,,12.0,
1064,2018-10-18,1003,2018-10-11,2018-10-15,rheinland-pfalz,Landtag von Rheinland-Pfalz,infratest-dimap,Infratest dimap,swr-zur-sache-rheinland-pfalz,SWR Zur Sache Rheinland-Pfalz,,,8.0,,,,,,28.0,18.0,,,5.0,,,4.0,,,,,,24.0,,,13.0,
1063,2018-10-16,2061,2018-10-12,2018-10-15,bundestag,Bundestag,insa,INSA,bild,BILD,,,9.5,,,,26.5,,,17.0,,,10.5,,,3.5,,,,,,15.0,,,18.0,
1062,2018-10-13,1899,2018-10-04,2018-10-10,bundestag,Bundestag,verian-emnid,Verian (Emnid),bild-am-sonntag,BILD am Sonntag,,,9.0,,,,26.0,,,17.0,,,11.0,,,5.0,,,,,,17.0,,,15.0,
1061,2018-10-13,2504,2018-10-08,2018-10-12,bundestag,Bundestag,forsa,Forsa,rtl-n-tv,RTL / n-tv,,,9.0,,,,28.0,,,19.0,,,9.0,,,5.0,,,,,,16.0,,,14.0,
1060,2018-10-12,4549,2018-10-02,2018-10-12,hessen,Hessischer Landtag,civey,Civey,hessische-niedersaechsische-allgemeine,Hessische Niedersächsische Allgemeine,,,5.6,,,,,,28.5,18.2,,,7.5,,,3.5,,,,,,24.9,,,11.8,
